,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist,genre
6961,0.443,0.533,0.0,-6.548,1.0,0.0396,0.371,0.0,0.128,0.201,77.344,39jXnbACjiaiTwwhsr5sY5,223044.0,4.0,Too Much To Ask,Niall Horan,popular
6963,0.612,0.539,3.0,-5.071,1.0,0.0488,0.104,0.0,0.18,0.294,79.948,4P6IttK2PRBjyr3fm0pP7t,186480.0,4.0,Past Life (with Selena Gomez),Trevor Daniel,popular
6964,0.721,0.277,1.0,-7.128,1.0,0.0365,0.634,0.0,0.112,0.309,131.935,5ovVcYo2MvjVydFwFyaaqy,171827.0,4.0,I Should Probably Go To Bed,Dan + Shay,popular
6967,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,45bE4HXI0AwGZXfZtMp8JR,169266.0,4.0,you broke me first,Tate McRae,popular
6968,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,1wjzFQodRWrPcQ0AnYnvQ9,197437.0,4.0,I Like Me Better,Lauv,popular
6969,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,4HBZA5flZLE435QTztThqH,228482.0,3.0,Stuck with U (with Justin Bieber),Ariana Grande,popular
6970,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,3V0nnQhqvbE3JmiDdnzQFQ,152280.0,4.0,July (feat. Leon Bridges),Noah Cyrus,popular
6971,0.688,0.53,11.0,-5.507,1.0,0.0333,0.443,0.0,0.0995,0.162,106.958,6700Z4Izi8EbB6JNthU6Ma,205687.0,4.0,Hold Me While You Wait,Lewis Capaldi,popular
6972,0.559,0.33,9.0,-8.251,1.0,0.0285,0.892,0.0,0.0975,0.285,135.109,4kflIGfjdZJW4ot2ioixTB,285040.0,4.0,Someone Like You,Adele,popular
6973,0.611,0.462,0.0,-7.054,1.0,0.0646,0.558,1.01e-06,0.131,0.377,59.635,6OEHjJJvdkk1Ln0p0AZdyz,215230.0,4.0,Girls Like You,Maroon 5,popular
6974,0.623,0.417,0.0,-8.699,1.0,0.0354,0.296,0.0,0.135,0.721,130.032,0IktbUcnAGrvD03AWnz3Q8,191360.0,4.0,Lucky,Jason Mraz,popular
6975,0.553,0.506,0.0,-5.967,1.0,0.0411,0.317,0.0,0.763,0.306,130.027,1koJk8rrMBlhDZ8MNiLzH9,210200.0,4.0,Always Remember Us This Way,Lady Gaga,popular
6976,0.605,0.377,11.0,-6.213,1.0,0.0443,0.733,0.0,0.0808,0.519,73.877,3H3r2nKWa3Yk5gt8xgmsEt,194853.0,4.0,This City,Sam Fischer,popular
6977,0.695,0.615,7.0,-5.325,0.0,0.042,0.15,0.000212,0.0879,0.414,124.015,4pGqFOfzvfe6avb9kbZicC,240040.0,4.0,Sweater Weather,The Neighbourhood,popular
6978,0.575,0.664,4.0,-5.303,0.0,0.0481,0.637,0.0,0.116,0.437,129.07,0aOluBqXYd0rFSCsgDyAWX,241693.0,4.0,Take Me to Church,Hozier,popular
6982,0.575,0.33,7.0,-6.557,1.0,0.031,0.416,0.0,0.0872,0.277,95.801,6QfS2wq5sSC1xAJCQsTSlj,217213.0,4.0,Shallow - Radio Edit,Lady Gaga,popular
6983,0.325,0.18,10.0,-10.647,1.0,0.0311,0.91,0.000633,0.113,0.0997,72.416,7rPLZ8Krm6CZIbraFUlnWZ,212040.0,1.0,Make You Feel My Love,Adele,popular
6985,0.574,0.824,2.0,-6.885,1.0,0.0463,0.359,0.0,0.0816,0.434,149.981,4rMNgxEwGWoPHIUcvB5BrB,257848.0,4.0,It Will Rain,Bruno Mars,popular
6986,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,6FZDfxM3a3UCqtzo5pxSLZ,201661.0,4.0,Without Me,Halsey,popular
6988,0.627,0.446,2.0,-9.477,0.0,0.0332,0.308,0.00077,0.111,0.11,139.994,2kAIpGWnlFLQh48iut6Zzq,182080.0,4.0,Free Spirit,Khalid,popular
6993,0.578,0.694,5.0,-5.351,1.0,0.0706,0.0112,0.0,0.102,0.268,129.921,1N7YeVU0ZwAFbOhwM61ef6,220850.0,4.0,Head Above Water,Avril Lavigne,popular
6999,0.616,0.438,1.0,-5.968,1.0,0.0298,0.356,0.0,0.24,0.386,135.929,3GJ4hzg4lrGwU51Y3VARbF,213387.0,4.0,Speechless,Dan + Shay,popular
7000,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,1QUpqu8865jfasDr8M3IKN,285120.0,3.0,A Thousand Years,Christina Perri,popular
7001,0.568,0.686,11.0,-4.901,0.0,0.0903,0.133,0.0,0.11,0.4,148.294,7evPpWWu01Klxi0KlPxR17,208733.0,4.0,Mercy,Shawn Mendes,popular
7002,0.524,0.639,10.0,-7.18,1.0,0.103,0.238,0.0,0.0598,0.582,87.998,2JtSnwYNKOphDrshYL8n4p,219960.0,4.0,I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,popular
7003,0.623,0.493,5.0,-7.727,0.0,0.0338,0.0632,0.0,0.104,0.594,81.019,5A6BJLZArq1MPjsnmcuk5f,223847.0,4.0,Lights Down Low,MAX,popular
7004,0.667,0.613,1.0,-5.353,1.0,0.0344,0.403,0.0,0.115,0.47,91.024,7soJgKhQTO8hLP2JPRkL5O,194453.0,4.0,One Call Away,Charlie Puth,popular
7006,0.58,0.586,1.0,-6.883,1.0,0.0357,0.344,0.0,0.0755,0.507,147.988,1sgDyuLooyvEML4oHspNza,199549.0,4.0,Lose Somebody,Kygo,popular
7007,0.546,0.311,1.0,-10.396,1.0,0.0288,0.818,1.65e-05,0.107,0.246,147.464,13HVjjWUZFaWilh2QUJKsP,260533.0,4.0,Let It Go,James Bay,popular
7008,0.479,0.419,0.0,-6.517,1.0,0.0389,0.568,0.000217,0.11,0.186,85.014,5Db9VIdDsN5yu3Eu7CT0i4,172724.0,4.0,Stay With Me,Sam Smith,popular
7009,0.593,0.74,8.0,-6.12,1.0,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107.0,4.0,Apologize,OneRepublic,popular
7010,0.599,0.465,4.0,-4.95,1.0,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,50Td3qilgs8BLtv8mHyT1t,230880.0,4.0,Control,Zoe Wees,popular
7011,0.494,0.632,5.0,-6.89,1.0,0.0342,0.682,0.0,0.0869,0.0797,147.873,6Up545NUflOiXo8cEraH49,274693.0,4.0,You Say,Lauren Daigle,popular
7012,0.608,0.37,7.0,-9.207,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4wLZ4zPM9c4oe1VV8ejdWV,225907.0,4.0,Home,Michael Bubl¨¦,popular
7013,0.563,0.592,9.0,-4.571,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933.0,4.0,Chasing Cars,Snow Patrol,popular
7018,0.592,0.637,11.0,-8.48,1.0,0.0992,0.562,0.0,0.13,0.565,159.701,53Pgsvu3qSYO2aXt5J2vcL,185093.0,4.0,Lego House,Ed Sheeran,popular
7019,0.585,0.303,4.0,-10.058,1.0,0.0398,0.694,0.0,0.115,0.142,136.703,05pKAafT85jeeNhZ6kq7HT,240166.0,3.0,I Won't Give Up,Jason Mraz,popular
7020,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085,0prNGof3XqfTvNDxHonvdK,230227.0,4.0,Scars To Your Beautiful,Alessia Cara,popular
7022,0.641,0.551,9.0,-6.165,1.0,0.0532,0.147,0.0,0.12,0.417,102.912,22eqegdVyWgAQAwLkm7L9b,220891.0,4.0,September,James Arthur,popular
7024,0.795,0.378,4.0,-9.979,1.0,0.316,0.859,0.0,0.204,0.576,100.227,4qug3gWrzeTNm0GhOkugJV,233747.0,4.0,Love Yourself,Justin Bieber,popular
7025,0.764,0.886,1.0,-3.067,1.0,0.177,0.0109,2.21e-05,0.325,0.497,102.012,5b8FtevTVz8xVF6E208xeV,191462.0,4.0,LOCO,ITZY,popular
7026,0.804,0.652,8.0,-6.282,1.0,0.0898,0.0267,0.000782,0.118,0.854,150.076,10BfqdiV5PhV1UYsMEyou1,200690.0,4.0,LALISA,LISA,popular
7027,0.588,0.701,9.0,-6.39,1.0,0.0402,0.00813,0.0,0.2,0.443,104.988,3FeVmId7tL5YN8B7R3imoM,228000.0,4.0,My Universe,Coldplay,popular
7028,0.739,0.588,8.0,-4.971,1.0,0.136,0.00308,0.0,0.109,0.774,109.958,3JR0ducCexKbeK47g6AHm5,164457.0,4.0,Butter (feat. Megan Thee Stallion),BTS,popular
7029,0.748,0.771,10.0,-4.79,0.0,0.08,0.0752,2.45e-05,0.168,0.624,158.209,6tRzqvMtnfDZY80WRh4csu,190050.0,4.0,Tie a Cherry,CL,popular
7030,0.692,0.835,6.0,-4.978,0.0,0.0628,0.0517,0.0,0.134,0.566,80.017,3zmrdOtnOogqLllz26WLZ3,196670.0,4.0,Deja Vu,ATEEZ,popular
7031,0.781,0.757,1.0,-4.268,1.0,0.0547,0.00151,0.0,0.19,0.666,96.009,5au5BF6e1TgZFrdoAz9p6x,177893.0,4.0,SWIPE,ITZY,popular
7032,0.536,0.296,5.0,-7.451,1.0,0.0346,0.892,0.0,0.0873,0.151,122.907,6TBJkXHPhu3EsMk1bshwuI,240907.0,3.0,ONLY,LeeHi,popular
7033,0.681,0.636,1.0,-4.062,1.0,0.0639,0.00643,4.07e-06,0.227,0.459,157.976,33H4jpDv7tK6UxPukAiabA,177846.0,4.0,Lover Like Me,CL,popular
7034,0.613,0.785,1.0,-3.706,1.0,0.253,0.214,0.0,0.209,0.787,172.194,3ihf9gTcRUz7EvkFnoh5TW,183267.0,4.0,Thunderous,Stray Kids,popular
7035,0.673,0.863,7.0,-4.883,0.0,0.0363,0.0241,0.0,0.267,0.521,110.018,76mWY4B10RpcuxsA4nfqp3,209619.0,4.0,Eternal Sunshine,ATEEZ,popular
7036,0.702,0.741,9.0,-5.33,1.0,0.0427,0.00544,0.0,0.337,0.646,124.925,0LThjFY2iTtNdd4wviwVV2,187585.0,4.0,Permission to Dance,BTS,popular
7037,0.695,0.896,5.0,-1.24,1.0,0.0847,0.179,0.0,0.0626,0.508,119.959,6SpPr7K4YQ2wp8jU6uOTmQ,181760.0,4.0,Queendom,Red Velvet,popular
7038,0.55,0.932,4.0,-2.75,0.0,0.0855,0.0183,0.0,0.344,0.45,170.012,3L74uwShK0JqEUZ5Y2JoDW,191947.0,4.0,BEcause,Dreamcatcher,popular
7039,0.777,0.577,9.0,-4.435,1.0,0.282,0.194,0.0,0.203,0.721,100.281,28toOHNKaU968fvVoKA9pQ,179360.0,4.0,US,Moon Jong Up,popular
7040,0.557,0.893,11.0,-2.799,0.0,0.0496,0.453,0.0,0.635,0.533,125.941,2o0H0o6gWgnegtqkuOhtZk,240387.0,4.0,5th Season (SSFWL),OH MY GIRL,popular
7041,0.688,0.909,8.0,-1.992,1.0,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,0BTaaKT4RMbs5M73tOHX5Y,210573.0,4.0,Alcohol-Free,TWICE,popular
7042,0.82,0.852,11.0,-2.567,0.0,0.166,0.488,5.94e-06,0.0907,0.82,109.036,2zrhoHlFKxFTRF5aMyxMoQ,221573.0,4.0,Next Level,aespa,popular
7043,0.477,0.707,6.0,-7.249,0.0,0.27,0.00986,6.99e-05,0.389,0.72,178.857,0KGn1PDH5cqmD4B8GMVfae,194715.0,4.0,SPICY,CL,popular
7044,0.621,0.913,1.0,-2.428,0.0,0.051,0.0162,0.0,0.279,0.539,99.984,3p0YrVoaMqcu2gn1lIgnWF,221707.0,4.0,FLEX,T1419,popular
7045,0.811,0.842,11.0,-4.673,0.0,0.0892,0.0128,0.0,0.0469,0.828,120.535,4QZKSPPgyfNLR9UkMx0158,204800.0,4.0,Popping,ONF,popular
7046,0.935,0.814,0.0,-4.332,1.0,0.0514,0.0355,9.38e-05,0.0537,0.964,135.038,2qxk6ZQyhE6OKHCG448nIt,145204.0,4.0,Billy Poco,ENHYPEN,popular
7047,0.785,0.672,8.0,-4.379,1.0,0.0306,0.119,0.0,0.0554,0.754,114.996,2A7A3KF4NHFjW3ygFSt7In,111387.0,4.0,Hey Tayo - Tayo Opening Theme Song,ENHYPEN,popular
7048,0.769,0.926,6.0,-1.627,1.0,0.0788,0.0127,0.0,0.285,0.551,100.034,6B8MM3PVQtUbZLay7tP7er,195813.0,4.0,Hot Sauce,NCT DREAM,popular
7049,0.689,0.771,5.0,-3.618,1.0,0.0548,0.00776,0.0,0.521,0.482,157.052,0RzT9tBLcQhofW2TNiHP9B,167922.0,4.0,God¡¯s Menu,Stray Kids,popular
7050,0.634,0.928,1.0,-1.609,1.0,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007,52CBUrIdyf8tbZaUY9iawE,205373.0,4.0,After School,Weeekly,popular
7051,0.632,0.762,8.0,-3.475,1.0,0.0689,0.173,0.0,0.27,0.844,175.979,4cK8aSO2Ec4gmIjhtHfAKd,217972.0,4.0,Right Through Me,DAY6 (Even of Day),popular
7052,0.545,0.803,1.0,-2.283,1.0,0.0526,0.0261,0.0,0.114,0.5,170.006,332GJ8ykVuEt3jOT1sy7j6,220920.0,4.0,Hello Future,NCT DREAM,popular
7053,0.736,0.663,1.0,-4.37,0.0,0.121,0.187,0.0,0.11,0.753,92.924,4EF941VzqGMLFnYlXH03hG,179707.0,4.0,Make it,2PM,popular
7054,0.745,0.684,11.0,-4.398,0.0,0.0698,0.201,0.0,0.149,0.629,87.98,3lYHmpjkm95UbQz76S47xZ,212480.0,4.0,Mixtape : OH,Stray Kids,popular
7055,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997,3VqeTFIvhxu3DIe4eZVzGq,164442.0,4.0,Butter,BTS,popular
7056,0.392,0.894,2.0,-1.399,1.0,0.0459,0.351,0.0,0.349,0.644,185.869,3cGp1jXxLReLKz7QgVbWZR,218880.0,4.0,Hello,JOY,popular
7057,0.752,0.861,11.0,-2.72,0.0,0.152,0.00458,5.84e-06,0.158,0.595,97.968,1Zsy7gMUcHDhxC0bbyZmC2,213027.0,4.0,GAMBLER,Monsta X,popular
7058,0.758,0.759,1.0,-4.669,1.0,0.38,0.0362,9.29e-06,0.101,0.808,104.703,2bR7KFQESL278uZAc1vb4U,213493.0,4.0,LOVE% (feat. DAWN),DEMIAN,popular
7059,0.628,0.718,0.0,-6.173,1.0,0.301,0.0312,0.0,0.327,0.603,187.922,42M4c2TDlaJgNz08vsEoYD,198107.0,4.0,Ugly Dance,ONF,popular
7060,0.647,0.957,1.0,-0.384,0.0,0.0819,0.169,0.0,0.234,0.764,114.968,54HsCR7lJJdwxmEnTY1JfF,220560.0,4.0,Dun Dun Dance,OH MY GIRL,popular
7061,0.61,0.941,0.0,-3.227,1.0,0.0861,0.00549,0.0,0.381,0.589,147.019,6Y5EExUlWAbDNqJDNTHqVZ,218613.0,3.0,ASURABALBALTA,T1419,popular
7062,0.847,0.814,11.0,-4.668,0.0,0.152,0.0825,0.000507,0.0948,0.711,140.057,2QdH0rKlV3d9Y6lWzcnlBH,172359.0,4.0,In the morning,ITZY,popular
7063,0.561,0.651,9.0,-4.862,1.0,0.0689,0.309,0.0,0.378,0.355,129.957,6Fz2TpxUD0YvAPsuG8nDMJ,275420.0,4.0,MAPA,SB19,popular
7064,0.713,0.685,5.0,-4.629,1.0,0.0574,0.17,0.0,0.444,0.359,130.06,34U33Fr2hM6wWkjvdpiwS6,218840.0,4.0,Antidote,KANG DANIEL,popular
7065,0.646,0.617,6.0,-5.606,0.0,0.0338,0.339,0.0,0.129,0.384,100.995,3Y4SnP9NDIjEj69mMY4NVp,218984.0,4.0,You make Me,DAY6,popular
7066,0.75,0.947,5.0,-3.864,1.0,0.0487,0.0456,4.33e-05,0.085,0.897,125.073,5IRZTfGNLLVvGwYoirCkH7,190560.0,4.0,Beautiful Beautiful,ONF,popular
7067,0.607,0.525,2.0,-5.853,1.0,0.0432,0.225,0.0,0.0986,0.369,159.838,1NXZyqdvqt6pXe9XPaOfp1,221639.0,3.0,Trust Me (MIDZY),ITZY,popular
7068,0.743,0.689,7.0,-2.846,1.0,0.0289,0.0198,0.0,0.708,0.504,104.936,4Bmk7JYOquhWmSMMW4WebM,195836.0,4.0,NUNU NANA,Jessi,popular
7069,0.633,0.735,0.0,-3.042,0.0,0.0363,0.0513,0.0,0.259,0.558,97.03,1Q6lzzQHM5dvtTCwcfeKDy,195333.0,4.0,PARANOIA,KANG DANIEL,popular
7070,0.833,0.743,8.0,-4.408,1.0,0.0367,0.446,0.0,0.104,0.802,119.981,0nkmvo78mFGGRab2BwK37i,162867.0,4.0,Eat My Love,BIBI,popular
7071,0.883,0.845,11.0,-2.069,1.0,0.0585,0.0161,0.00157,0.29,0.656,116.004,7xTOqnsOV6qHBPWoCWpzGM,174173.0,4.0,I'm Not Cool,HyunA,popular
7072,0.566,0.716,1.0,-5.733,1.0,0.0424,0.00691,0.0,0.37,0.45,81.068,249gnXrbfmV8NG6jTEMSwD,207481.0,4.0,Life Goes On,BTS,popular
7073,0.821,0.602,5.0,-2.916,0.0,0.0907,0.286,0.0,0.0862,0.776,179.932,5mpWGq83n0sIgGRopGk5QZ,192808.0,4.0,Wrap Me In Plastic,MOMOLAND,popular
7074,0.776,0.911,2.0,-3.08,0.0,0.131,0.155,2.59e-06,0.268,0.56,101.027,4ecVWqbtW6phQGpZMAyqIU,177728.0,4.0,Not Shy,ITZY,popular
7075,0.477,0.85,3.0,-1.486,0.0,0.0911,0.00108,0.0,0.0675,0.601,163.845,6mIjJONoUMvGPT9Kzrab3L,210893.0,4.0,LA DI DA,EVERGLOW,popular
7076,0.52,0.915,2.0,-2.862,1.0,0.103,0.0618,0.000946,0.0856,0.5,90.069,1t2qYCAjUAoGfeFeoBlK51,174933.0,4.0,Black Mamba,aespa,popular
7077,0.82,0.842,7.0,-3.853,1.0,0.272,0.157,0.0,0.112,0.653,107.952,7I0vl97TYZW86qYdgcD1qu,189287.0,4.0,Back Door,Stray Kids,popular
7078,0.724,0.846,9.0,-3.785,0.0,0.0538,0.109,0.0,0.0958,0.64,129.959,2tVkFxyePqB0o4Y4SYKV0Q,187251.0,4.0,Breath,GOT7,popular
7079,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,0t1kP63rueHleOhQkYSXFY,199054.0,4.0,Dynamite,BTS,popular
7080,0.725,0.901,11.0,-1.8,1.0,0.0985,0.00954,0.0,0.28,0.558,125.022,0Sp0RwhaE0CdJE8ctmXk4U,200173.0,4.0,Ready Or Not,MOMOLAND,popular
7081,0.451,0.867,4.0,-3.316,0.0,0.459,0.0785,0.0,0.348,0.511,89.108,4hxNs73449mNhfLIvAC9zz,182533.0,4.0,Love Killa,Monsta X,popular
7082,0.715,0.866,3.0,-5.505,0.0,0.148,0.0324,0.0,0.109,0.688,98.034,6xrjIHbm6ga5J8HhOS2Rmn,222120.0,4.0,LAST PIECE,GOT7,popular
7083,0.813,0.787,11.0,-4.254,1.0,0.0777,0.0452,0.000107,0.0506,0.326,130.018,6bvZRLLkBKkmgpBJTTj3QK,180956.0,4.0,How You Like That,BLACKPINK,popular
7085,0.809,0.911,6.0,-4.41,0.0,0.0617,0.00795,0.000179,0.181,0.64,122.035,6tCssnvTUREcperDOUTqvA,191242.0,4.0,WANNABE,ITZY,popular
7086,0.719,0.758,2.0,-5.167,0.0,0.0851,0.137,0.0,0.129,0.49,147.023,24NuEDgyRIljwSyY0lsr7b,198261.0,4.0,Black Swan,BTS,popular
7087,0.65,0.827,8.0,-4.014,1.0,0.0599,0.0229,0.0,0.121,0.223,144.995,0H4ugk6rhnXmTl47ayy9O5,225668.0,4.0,Daechwita,Agust D,popular
7088,0.584,0.685,7.0,-7.811,1.0,0.425,0.0304,0.0,0.189,0.345,97.551,314ZkcV7oLWG8yWE7LABvH,226321.0,4.0,Make It Right (feat. Lauv),BTS,popular
7089,0.766,0.902,2.0,-2.991,0.0,0.0681,0.283,2.75e-06,0.156,0.625,100.988,47A15d7bYtiyVhEUutgrdq,177743.0,4.0,Not Shy (English Ver.),ITZY,popular
7090,0.709,0.857,9.0,-3.394,1.0,0.0881,0.00219,0.0,0.103,0.446,126.038,03iCbZaM4OkRR4We6wIzvx,260234.0,4.0,IDOL,BTS,popular
7091,0.746,0.611,0.0,-7.034,0.0,0.101,0.454,0.000922,0.133,0.411,149.967,5dn6QANKbf76pANGjMBida,172245.0,4.0,Blueberry Eyes (feat. SUGA of BTS),MAX,popular
7092,0.74,0.834,0.0,-5.751,1.0,0.293,0.0392,0.0,0.0568,0.775,139.961,1bIbXKrXRxfNh1l9a9lN2Q,187187.0,4.0,ALL IN,Stray Kids,popular
7093,0.747,0.408,8.0,-4.926,1.0,0.0712,0.25,0.0,0.0536,0.573,150.055,3PYAjl8HI8829oVVAfrq4q,155641.0,4.0,LOVE (feat. Young K),X Lovers,popular
7094,0.57,0.832,7.0,-5.308,1.0,0.0663,0.043,0.0,0.13,0.676,164.082,3DuDC17OWfngzNa0dyK4Nj,182533.0,4.0,BUMP BUMP,WOODZ,popular
7095,0.664,0.666,8.0,-2.203,1.0,0.0446,0.193,0.0,0.0854,0.405,139.987,3CYH422oy1cZNoo0GTG1TK,210560.0,4.0,Psycho,Red Velvet,popular
7096,0.858,0.68,4.0,-4.531,1.0,0.0795,0.171,0.0,0.173,0.621,113.993,3NfgdU9mbIVhcJF3XvC0c9,176773.0,4.0,Dolphin,OH MY GIRL,popular
7097,0.687,0.942,2.0,-2.817,1.0,0.0741,0.0613,0.0,0.173,0.765,96.106,2iW0q5jJJT5HKlIs25AAgv,184427.0,4.0,HOME;RUN,SEVENTEEN,popular
7098,0.885,0.788,7.0,-4.376,1.0,0.081,0.066,0.0,0.0688,0.335,105.03,6ilFCE6Ec0g4i6qbay0t6s,215067.0,4.0,FAM,Stray Kids,popular
7099,0.709,0.959,1.0,-1.339,1.0,0.0603,0.0296,0.00188,0.107,0.644,128.983,2HtcPHFdo7eu4Ilbvb0BVI,206867.0,4.0,Feel Special,TWICE,popular
7100,0.353,0.729,3.0,-3.792,1.0,0.0453,0.332,0.0,0.306,0.277,184.067,26YNVqHuwAPeBVfDscTPds,298173.0,4.0,Forever (??),aespa,popular
7101,0.358,0.186,6.0,-9.07,1.0,0.0307,0.867,0.0,0.119,0.252,140.668,5sfllcrldlTgHpCzCVyHtc,228091.0,4.0,"Facetime, Face me",msftz,popular
7102,0.689,0.954,11.0,-3.03,1.0,0.0826,0.00714,3.7e-06,0.141,0.796,126.959,5ZQt1BxZ25CYGgxC7g3XFt,158613.0,4.0,Go or Stop?,SUNMI,popular
7103,0.79,0.911,11.0,-1.756,0.0,0.074,0.000444,0.0145,0.101,0.876,125.012,0DYy0DGrCOvk40KouFPgQs,239187.0,4.0,??? Bonamana,SUPER JUNIOR,popular
7104,0.826,0.926,10.0,-3.369,0.0,0.0976,0.0607,0.0,0.0961,0.903,121.997,1c3oXbLjgbetYZdFBmWFNT,213347.0,4.0,MR.TAXI,Girls' Generation,popular
7105,0.755,0.636,6.0,-3.195,0.0,0.0502,0.715,1.37e-05,0.16,0.646,117.975,1WsE1viXugVsUmlwq40c1L,208614.0,4.0,Day By Day,T-ARA,popular
7106,0.728,0.669,0.0,-4.73,1.0,0.0346,0.122,0.0,0.129,0.707,133.961,0Id5E2O6g3IlGtsl4BDStY,242747.0,4.0,Wedding Dress,TAEYANG,popular
7107,0.793,0.726,9.0,-5.753,1.0,0.0423,0.00303,0.00149,0.288,0.255,120.0,03xB2RaR17TyaR7tAfOYde,198217.0,4.0,Bang ! (2011 New Recording),After School,popular
7108,0.833,0.91,1.0,-2.225,1.0,0.145,0.0982,0.0,0.208,0.85,101.951,65UOmhzHI1X3XQ5UJmlRDe,222427.0,4.0,Clap Your Hands (???),2NE1,popular
7109,0.809,0.781,7.0,-3.359,1.0,0.0738,0.0597,8.44e-06,0.218,0.65,129.022,4Dw5iwZEle40YoyV2DZUJ5,226987.0,4.0,PAPARAZZI,Girls' Generation,popular
7110,0.526,0.908,6.0,-2.717,0.0,0.172,0.0806,0.0,0.0622,0.714,199.947,6H6J8V8NXmXHLDp1AICHhk,195944.0,4.0,Hello Hello,FTISLAND,popular
7111,0.611,0.9,3.0,-2.57,0.0,0.0434,0.0785,0.0,0.413,0.331,129.873,0mmFb5UJuAi4hQonUTOyBX,223787.0,4.0,Tonight,BIGBANG,popular
7112,0.834,0.876,2.0,-1.907,1.0,0.241,0.14,0.000182,0.0856,0.954,128.014,7zgSu48Ohuysnb0znhpWh8,218227.0,4.0,I'm Busy (? ??),2NE1,popular
7113,0.844,0.888,11.0,-1.369,0.0,0.12,0.117,0.0,0.328,0.879,118.023,4QlEV1R8S0mFiUz48GY5s5,191640.0,4.0,???? Pinocchio (Danger),f(x),popular
7114,0.718,0.929,2.0,-3.132,1.0,0.0313,0.171,0.0,0.311,0.789,135.966,5iJzKIE8MMiHST3pmzcoRw,190407.0,4.0,Apple Is A,T-ARA,popular
7115,0.733,0.778,11.0,-2.298,1.0,0.0392,0.0557,0.0,0.0609,0.617,127.998,6KkYCB6qc4m8EXauv7VNnB,219453.0,4.0,Go Away,2NE1,popular
7116,0.873,0.711,0.0,-2.937,1.0,0.0394,0.0279,5.55e-06,0.0756,0.81,125.011,0NeCqOJkCX9tNeIHLof3OH,190547.0,4.0,Chu~?,f(x),popular
7117,0.799,0.886,1.0,-2.592,0.0,0.0486,0.257,0.0,0.334,0.963,110.004,3C8jNNWMJcsQLZZV5R3yTi,206852.0,4.0,Twinkle,Girls' Generation-TTS,popular
7118,0.756,0.773,1.0,-4.332,1.0,0.0424,0.101,0.0,0.104,0.773,112.019,1kODSVImpAKU1bbZvlNX2s,213577.0,4.0,Nitpicking,IU,popular
7119,0.703,0.934,6.0,-2.92,0.0,0.166,0.0459,0.0,0.116,0.822,135.02,2PwSPJnKZB06XrHAVRH0sV,231800.0,4.0,Last Farewell,BIGBANG,popular
7120,0.93,0.889,2.0,-4.737,1.0,0.144,0.257,0.00251,0.105,0.627,129.977,2oX55F3vS584k4mb0vHRnx,223427.0,4.0,Chocolate Love - Live,Girls' Generation,popular
7121,0.641,0.645,0.0,-6.54,1.0,0.0366,0.136,0.000145,0.145,0.546,90.027,6mH9WDJQyQsqyXORFl0vRT,217085.0,4.0,Only One,BoA,popular
7122,0.637,0.882,9.0,-3.034,1.0,0.0654,0.165,0.0,0.0981,0.552,128.027,1SwZVVH9BnXtLRLi2cbFhw,233587.0,4.0,Good day,IU,popular
7123,0.542,0.546,11.0,-4.778,1.0,0.0333,0.711,0.0,0.151,0.352,129.855,6N1fRKoQuLe4iCGYQvl9mK,218749.0,4.0,Cause You are my man,G.NA,popular
7124,0.735,0.911,6.0,-3.282,0.0,0.0437,0.0511,0.0,0.074,0.685,103.978,2oqbLpgVM4sCN34TeNBYEP,238920.0,4.0,LUV,Apink,popular
7125,0.657,0.86,11.0,-4.878,0.0,0.0635,0.05,0.0,0.365,0.774,127.015,6HA2d8FUn3hW60yggsebuB,223467.0,4.0,Mona Lisa,MBLAQ,popular
7126,0.739,0.933,8.0,-3.389,1.0,0.0339,0.103,0.0,0.435,0.613,129.989,3nAsu5VnnAClI8l5PIiSni,197538.0,4.0,BEAUTIFUL TARGET,B1A4,popular
7127,0.635,0.89,2.0,-3.102,1.0,0.0831,0.0529,0.0,0.317,0.504,149.972,564hx6a6SDGRARmyO94EzA,213264.0,4.0,O.K,B1A4,popular
